"14 år","SVF",.5372351,.50372,.5707502
"14 år","Gen 2",.7278298,.6892548,.7664048
"14 år","Gen 1",.6140643,.5590137,.6691149
"16 år","SVF",.659443,.6237181,.6951677
"16 år","Gen 2",.8382438,.7980758,.8784118
"16 år","Gen 1",.7418047,.6740118,.8095976
"19 år","SVF",.6002785,.5580832,.6424738
"19 år","Gen 2",.7772564,.7278928,.82662
"19 år","Gen 1",.7021703,.6170465,.7872941
