"Flickor","SVF","Dricker",.3848876,.3483748,.4214004
"Flickor","SVF","Röker",.1763042,.1530807,.1995278
"Flickor","SVF","Super",.1349571,.0007822,.269132
"Flickor","SVF","Tar droger",.013288,.0071512,.0194247
"Flickor","Gen 2","Dricker",.2359054,.186039,.2857718
"Flickor","Gen 2","Röker",.1371158,.098955,.1752766
"Flickor","Gen 2","Super",.0790126,-.1069231,.2649483
"Flickor","Gen 2","Tar droger",.0194018,.0037018,.0351018
"Flickor","Gen 1","Dricker",.3096642,.1351393,.484189
"Flickor","Gen 1","Röker",.1516362,.0698005,.233472
"Flickor","Gen 1","Super",.1103006,-.493576,.7141772
"Flickor","Gen 1","Tar droger",.0674437,.002147,.1327403
"Pojkar","SVF","Dricker",.3720696,.3327574,.4113817
"Pojkar","SVF","Röker",.143278,.1152393,.1713168
"Pojkar","SVF","Super",.1001862,-.0611073,.2614796
"Pojkar","SVF","Tar droger",.0397248,.0235973,.0558522
"Pojkar","Gen 2","Dricker",.2681802,.2140693,.3222911
"Pojkar","Gen 2","Röker",.1208322,.0801481,.1615162
"Pojkar","Gen 2","Super",.0839152,-.1957974,.3636277
"Pojkar","Gen 2","Tar droger",.0728047,.0355425,.110067
"Pojkar","Gen 1","Dricker",.3170219,.2323607,.4016832
"Pojkar","Gen 1","Röker",.1319592,.0197793,.2441391
"Pojkar","Gen 1","Super",.1093928,-.9743298,1.193115
"Pojkar","Gen 1","Tar droger",.0709944,.0109454,.1310434
