"Flickor","SVF",.0970403,.075374,.1187067
"Flickor","Gen 2",.6973295,.6232338,.7714252
"Flickor","Gen 1",.7469056,.6745074,.8193038
"Pojkar","SVF",.0991069,.0777036,.1205102
"Pojkar","Gen 2",.6375479,.5702341,.7048616
"Pojkar","Gen 1",.6379787,.5422686,.7336889
