"Gen 1","0",.0564894,.0318691,.0811097
"Gen 1","1",.2310402,.1803167,.2817636
"Gen 1","2",.4674521,.4112061,.5236981
"Gen 1","3",.2450183,.1965823,.2934543
"Gen 2","0",.0526331,.0284971,.076769
"Gen 2","1",.18439,.1532076,.2155724
"Gen 2","2",.4625546,.418202,.5069072
"Gen 2","3",.3004223,.2564958,.3443488
"SVF","0",.0756972,.0629048,.0884895
"SVF","1",.277692,.2569986,.2983855
"SVF","2",.4599697,.4354696,.4844698
"SVF","3",.1866411,.1680986,.2051836
