"Flickor","0-20% inv","SVF",.1623399,.0645318,.260148
"Flickor","0-20% inv","Gen 2",.4669283,-.0774163,1.011273
"Flickor","0-20% inv","Gen 1",.3491913,-.0552851,.7536677
"Flickor","21-49% inv","SVF",.2974992,-.0126105,.6076088
"Flickor","21-49% inv","Gen 2",.4166246,.0854931,.7477562
"Flickor","21-49% inv","Gen 1",.1954323,-.2318659,.6227306
"Flickor","50-100% inv","SVF",.5338743,.2478827,.8198659
"Flickor","50-100% inv","Gen 2",.2074123,.0449009,.3699237
"Flickor","50-100% inv","Gen 1",.2272539,-.125693,.5802008
"Pojkar","0-20% inv","SVF",.1560448,-.0895696,.4016592
"Pojkar","0-20% inv","Gen 2",.6872887,.2155819,1.158996
"Pojkar","0-20% inv","Gen 1",.6591895,.2751298,1.043249
"Pojkar","21-49% inv","SVF",.1892817,-.0075203,.3860837
"Pojkar","21-49% inv","Gen 2",.6224412,.1259994,1.118883
"Pojkar","21-49% inv","Gen 1",.4892209,.0908911,.8875507
"Pojkar","50-100% inv","SVF",.2305283,-.0179119,.4789685
"Pojkar","50-100% inv","Gen 2",.3923618,.1276415,.6570821
"Pojkar","50-100% inv","Gen 1",.3125018,.1925505,.4324531
