"Gen 1","0",.0639265,.0155596,.1122934
"Gen 1","1",.2761549,.2160678,.3362421
"Gen 1","2",.6599185,.5905784,.7292587
"Gen 2","0",.0469372,.0258408,.0680336
"Gen 2","1",.2279769,.1929764,.2629774
"Gen 2","2",.7250859,.6842607,.7659111
"SVF","0",.1175732,.1003594,.1347869
"SVF","1",.423338,.3993422,.4473338
"SVF","2",.4590889,.43415,.4840278
