"14 år","SVF",.9739628,.9668764,.9810491
"14 år","Gen 2",.9673463,.9532226,.98147
"14 år","Gen 1",.9425225,.9165009,.9685441
"16 år","SVF",.9758437,.9679642,.9837232
"16 år","Gen 2",.9657062,.946981,.9844316
"16 år","Gen 1",.9649245,.9394151,.9904338
"19 år","SVF",.965197,.9547501,.9756441
"19 år","Gen 2",.9345148,.9032348,.9657949
"19 år","Gen 1",.910945,.8679396,.9539504
