"14 år","SVF",.0783592,.0697513,.086967
"14 år","Gen 2",.2734039,.2425523,.3042555
"14 år","Gen 1",.3378194,.2861339,.3895048
"16 år","SVF",.0274191,.0202418,.0345964
"16 år","Gen 2",.1820959,.1433598,.220832
"16 år","Gen 1",.2685631,.1944525,.3426737
