"SVF","1",.0070449,.0041669,.0099229
"SVF","2",.0242175,.0183322,.0301027
"SVF","3",.2692989,.2494947,.2891031
"SVF","4",.6994388,.6787279,.7201496
"Gen 2","1",.0913039,.0650245,.1175832
"Gen 2","2",.2488912,.2167239,.2810585
"Gen 2","3",.5326325,.4839257,.5813392
"Gen 2","4",.1271725,.0936475,.1606975
"Gen 1","1",.2052536,.1596612,.2508459
"Gen 1","2",.3570337,.2872699,.4267974
"Gen 1","3",.3811734,.3217816,.4405652
"Gen 1","4",.0565393,.0332234,.0798552
