"14","Gen 1",.6819646,.6178461,.7460831
"14","Gen 2",.6629879,.6156013,.7103745
"14","SVF",.2414074,.2180347,.2647801
"14","Gen 1",.6997846,.634763,.7648062
"14","Gen 2",.7685151,.7274856,.8095447
"14","SVF",.4433208,.4146009,.4720406
"14","Gen 1",.3629372,.2892391,.4366354
"14","Gen 2",.4576971,.4134438,.5019504
"14","SVF",.5960461,.5653709,.6267214
"14","Gen 1",.6118307,.4941229,.7295385
"14","Gen 2",.5423156,.4988247,.5858064
"14","SVF",.4785458,.4546604,.502431
