"Gen 1","0",.4680883,.3984354,.5377412
"Gen 1","1",.5319117,.4622588,.6015646
"Gen 2","0",.3387947,.2875932,.3899961
"Gen 2","1",.6612053,.6100039,.7124068
"SVF","0",.4658786,.4322413,.4995159
"SVF","1",.5341215,.5004841,.5677587
