SVF,0,.026523316,.020395564,.034427419
SVF,1,.11847588,.1059694,.13224003
SVF,2,.85500079,.83994699,.86885983
Gen 2,0,.027528498,.016785154,.044834565
Gen 2,1,.10227492,.081799425,.1271659
Gen 2,2,.87019658,.84232587,.89376217
Gen 1,0,.013246113,.0057536624,.030198932
Gen 1,1,.13159041,.099376656,.17224935
Gen 1,2,.85516346,.81351429,.8887825
