Internetdiskussion,SVF,.25059578,.22169311,.27949843
Internetdiskussion,Gen 2,.33640438,.28025755,.39255118
Internetdiskussion,Gen 1,.3686845,.2828106,.4545584
Partimöte,SVF,.069742694,.054699808,.084785573
Partimöte,Gen 2,.15017915,.10580067,.19455762
Partimöte,Gen 1,.1194512,.061822861,.17707953
Pins/märken,SVF,.11105525,.089957714,.13215278
Pins/märken,Gen 2,.12633942,.089382544,.1632963
Pins/märken,Gen 1,.14102127,.089492969,.19254957
Demonstration,SVF,.10101501,.085533343,.11649667
Demonstration,Gen 2,.19067195,.14534093,.23600297
Demonstration,Gen 1,.11054141,.06459567,.15648715
