SVF,Kristen,Inte alls viktig,.36740503,.33517623,.3996338
SVF,Kristen,Inte så viktig,.427338,.39549759,.45917842
SVF,Kristen,Ganska viktig,.16069335,.1343087,.187078
SVF,Kristen,Mycket viktig,.044563632,.033084668,.0560426
SVF,Muslim,Inte alls viktig,.059621207,-.058990795,.17823321
SVF,Muslim,Inte så viktig,.14377767,.012817706,.27473763
SVF,Muslim,Ganska viktig,.2103375,.074612014,.34606299
SVF,Muslim,Mycket viktig,.58626366,.38557875,.7869485
Gen 2,Kristen,Inte alls viktig,.073908918,.031246552,.11657128
Gen 2,Kristen,Inte så viktig,.17671825,.11466641,.2387701
Gen 2,Kristen,Ganska viktig,.35406542,.28525901,.42287183
Gen 2,Kristen,Mycket viktig,.39530742,.2997565,.49085835
Gen 2,Muslim,Inte alls viktig,.021192465,.001646103,.040738825
Gen 2,Muslim,Inte så viktig,.12683009,.083410993,.17024919
Gen 2,Muslim,Ganska viktig,.34263811,.28672463,.39855158
Gen 2,Muslim,Mycket viktig,.50933933,.44780228,.57087642
Gen 1,Kristen,Inte alls viktig,.096798114,-.0025623869,.19615862
Gen 1,Kristen,Inte så viktig,.25224671,.14037845,.36411494
Gen 1,Kristen,Ganska viktig,.34089711,.19449477,.48729944
Gen 1,Kristen,Mycket viktig,.31005809,.20818217,.41193402
Gen 1,Muslim,Inte alls viktig,.019314315,-.00014984208,.038778473
Gen 1,Muslim,Inte så viktig,.03610006,.0069791037,.065221019
Gen 1,Muslim,Ganska viktig,.31351951,.20647392,.4205651
Gen 1,Muslim,Mycket viktig,.63106614,.49917436,.76295787
