SVF,0,.11682787,.10392279,.13110103
SVF,1,.35113403,.33185267,.37091374
SVF,2,.53203809,.511554,.55241477
Gen 2,0,.080645934,.060739394,.10633796
Gen 2,1,.20610553,.17657638,.23913874
Gen 2,2,.71324855,.67641562,.74745417
Gen 1,0,.088966444,.062406659,.12531903
Gen 1,1,.26419339,.21986993,.31385726
Gen 1,2,.64684016,.59357196,.69669425
