NVS Europa,Inte alls viktig,.17685345,-.1090461,.462753
NVS Europa,Inte så viktig,.2515108,-.080017738,.58303934
NVS Europa,Ganska viktig,.33418125,.084403649,.58395886
NVS Europa,Mycket viktig,.23745449,.087014854,.38789412
Östeuropa,Inte alls viktig,.051537313,.023303507,.079771116
Östeuropa,Inte så viktig,.1686613,.11555279,.22176981
Östeuropa,Ganska viktig,.43038282,.34148148,.51928419
Östeuropa,Mycket viktig,.34941855,.25713304,.44170409
MENA+,Inte alls viktig,.026155811,.0083205067,.043991115
MENA+,Inte så viktig,.086128943,.056517068,.11574081
MENA+,Ganska viktig,.29791439,.23641063,.35941815
MENA+,Mycket viktig,.58980083,.52467716,.65492457
VSÖ Afrika,Inte alls viktig,.012575952,-.0040146206,.029166525
VSÖ Afrika,Inte så viktig,.078797825,.015119904,.14247574
VSÖ Afrika,Ganska viktig,.18837595,.096060529,.28069136
VSÖ Afrika,Mycket viktig,.72025025,.61490393,.82559657
Asien,Inte alls viktig,.035710543,-.034877036,.10629812
Asien,Inte så viktig,.33615142,.16808866,.50421423
Asien,Ganska viktig,.41263577,.23172805,.59354353
Asien,Mycket viktig,.21550223,.10362778,.32737669
