SVF,1,.0070449114,.0041669356,.0099228872
SVF,2,.024217462,.018332228,.030102698
SVF,3,.26929885,.24949467,.28910306
SVF,4,.69943875,.67872787,.72014964
Gen 2,1,.091303878,.065024532,.11758323
Gen 2,2,.24889119,.21672386,.28105852
Gen 2,3,.53263247,.48392573,.58133918
Gen 2,4,.12717248,.093647465,.16069749
Gen 1,1,.20525356,.15966119,.25084594
Gen 1,2,.3570337,.28726995,.42679745
Gen 1,3,.38117343,.32178161,.44056523
Gen 1,4,.056539305,.033223402,.079855211
