Gen 1,0,.14594527,.08972647,.20216405
Gen 1,1,.41294903,.34968802,.47621006
Gen 1,2,.44110569,.38027075,.50194067
Gen 2,0,.057890859,.038394902,.077386811
Gen 2,1,.35607079,.31494302,.39719859
Gen 2,2,.58603835,.54323101,.62884569
SVF,0,.080443412,.064008944,.09687788
SVF,1,.40595573,.38294193,.42896953
SVF,2,.51360083,.49249533,.53470641
